festival_id,festival_slug,festival_name,destination,state,month_num,month_name,approximate_date,footage_family,has_real_footage,prompt_grounding,celebration,full_video_prompt,negative_prompt,reference_image_url,page_url_en
c75ca9b9-7326-48c1-95fe-ad4efaf6bde9,chaiti-ghoda,Chaiti Ghoda,Daringbadi,odisha,4,April,April (Chaitra),obscure,no,db-description,"Spring horse dance festival of Kandhamal tribals. Performers wear bamboo horse frames, dance to drum rhythms. Ancient martial tradition.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Chaiti Ghoda festival as celebrated in Daringbadi, Odisha. Celebration: Spring horse dance festival of Kandhamal tribals. Performers wear bamboo horse frames, dance to drum rhythms. Ancient martial tradition.. warm pre-summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/daringbadi.jpg,https://www.nakshiq.com/en/festivals/chaiti-ghoda
9721a982-966a-4a1d-816f-4c3b83bb3609,rann-utsav,Rann Utsav,Kutch (Bhuj),gujarat,12,December,November-February (full season),obscure,no,db-description,"4-month desert festival at the Great Rann of Kutch. White salt desert under full moon. Cultural performances, handicraft exhibitions, tent city accommodation.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Rann Utsav as celebrated in Kutch (Bhuj), Gujarat. Celebration: 4-month desert festival at the Great Rann of Kutch. White salt desert under full moon. Cultural performances, handicraft exhibitions, tent city accommodation.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kutch.jpg,https://www.nakshiq.com/en/festivals/rann-utsav
0d3d9151-9453-423c-ac17-13125ec728fc,kutch-mahotsav,Kutch Mahotsav,Kutch (Bhuj),gujarat,1,January,January (Republic Day weekend),obscure,no,db-description,"Cultural festival celebrating Kutchi crafts, music, dance. Showcases 16 tribal communities and their art forms.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kutch Mahotsav as celebrated in Kutch (Bhuj), Gujarat. Celebration: Cultural festival celebrating Kutchi crafts, music, dance. Showcases 16 tribal communities and their art forms.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kutch.jpg,https://www.nakshiq.com/en/festivals/kutch-mahotsav
6e08de14-779b-451c-80e0-4004ce38f41d,janmashtami-at-dwarkadhish,Janmashtami at Dwarkadhish,Dwarka,gujarat,8,August,August/September,obscure,no,db-description,"Krishna birthday celebrations at his legendary kingdom. Midnight festivities, Dahi Handi, temple decorations. One of India premier Janmashtami venues.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Janmashtami at Dwarkadhish festival as celebrated in Dwarka, Gujarat. Celebration: Krishna birthday celebrations at his legendary kingdom. Midnight festivities, Dahi Handi, temple decorations. One of India premier Janmashtami venues.. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/dwarka.jpg,https://www.nakshiq.com/en/festivals/janmashtami-at-dwarkadhish
fcccbd94-82e8-43d5-b9ab-2a9b4cac90dd,kartik-purnima-at-somnath,Kartik Purnima at Somnath,Somnath,gujarat,11,November,November (full moon),obscure,no,db-description,Grand celebrations at the first of 12 Jyotirlingas. Special puja during Kartik Purnima. Light festival on the coast.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kartik Purnima at Somnath as celebrated in Somnath, Gujarat. Celebration: Grand celebrations at the first of 12 Jyotirlingas. Special puja during Kartik Purnima. Light festival on the coast.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/somnath.jpg,https://www.nakshiq.com/en/festivals/kartik-purnima-at-somnath
5c76335b-a156-4038-92f0-d4f89821de0a,maha-shivaratri-at-somnath,Maha Shivaratri at Somnath,Somnath,gujarat,3,March,February/March,shivaratri,yes,db-description,Night-long Shiva worship at the eternally rebuilt Jyotirlinga. Thousands of devotees gather for the all-night vigil.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maha Shivaratri at Somnath festival as celebrated in Somnath, Gujarat. Celebration: Night-long Shiva worship at the eternally rebuilt Jyotirlinga. Thousands of devotees gather for the all-night vigil.. Key visuals: night-long temple vigil — oil lamps and aarti flames before a Shiva shrine, bel leaves and milk offerings, chanting crowds, processions. warm spring light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/somnath.jpg,https://www.nakshiq.com/en/festivals/maha-shivaratri-at-somnath
4b74b085-cece-4910-a12a-1486b63f2512,international-kite-festival-uttarayan,International Kite Festival (Uttarayan),Ahmedabad,gujarat,1,January,January 14,harvest-sankranti,no,db-description,Ahmedabad sky fills with millions of kites. International kite flyers. Rooftop parties across the city. Undhiyu and jalebi on every corner.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the International Kite Festival (Uttarayan) as celebrated in Ahmedabad, Gujarat. Celebration: Ahmedabad sky fills with millions of kites. International kite flyers. Rooftop parties across the city. Undhiyu and jalebi on every corner.. Key visuals: kite-filled skies and bonfires, harvest dances, boiling pongal pots, decorated cattle, fresh-cut fields. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ahmedabad.jpg,https://www.nakshiq.com/en/festivals/international-kite-festival-uttarayan
83e11a89-c30e-4839-a157-c237c2405bb1,navratri-garba,Navratri Garba,Vadodara,gujarat,10,October,October (9 nights),durga-navratri,yes,db-description,"Gujarat is the global capital of Navratri Garba. Vadodara hosts the biggest events with 50,000+ dancers. United Way Garba is legendary.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Navratri Garba as celebrated in Vadodara, Gujarat. Celebration: Gujarat is the global capital of Navratri Garba. Vadodara hosts the biggest events with 50,000+ dancers. United Way Garba is legendary.. Key visuals: elaborately lit pandals and Durga idols, dhunuchi incense dance, garba/dandiya circles in colourful chaniya-choli. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/vadodara.jpg,https://www.nakshiq.com/en/festivals/navratri-garba
9cb674be-0d20-42b5-9575-54109464d5b2,shatrunjaya-mahotsav,Shatrunjaya Mahotsav,Palitana,gujarat,11,November,November,obscure,no,db-description,Jain pilgrimage festival at Shatrunjaya Hill (863 temples). Mass pilgrimage with special ceremonies.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Shatrunjaya Mahotsav as celebrated in Palitana, Gujarat. Celebration: Jain pilgrimage festival at Shatrunjaya Hill (863 temples). Mass pilgrimage with special ceremonies.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/palitana.jpg,https://www.nakshiq.com/en/festivals/shatrunjaya-mahotsav
e38f9c0a-fe60-4677-9d29-5d838d304107,gir-jungle-trail-festival,Gir Jungle Trail Festival,Gir National Park,gujarat,12,December,December,obscure,no,db-description,"Wildlife festival at Gir celebrating the Asiatic lion. Nature walks, photography workshops, conservation education.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Gir Jungle Trail Festival as celebrated in Gir National Park, Gujarat. Celebration: Wildlife festival at Gir celebrating the Asiatic lion. Nature walks, photography workshops, conservation education.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/gir-national-park.jpg,https://www.nakshiq.com/en/festivals/gir-jungle-trail-festival
0dd7ee23-2d88-4c94-a87d-5235765b9aac,full-moon-rann-walk,Full Moon Rann Walk,Rann of Kutch,gujarat,12,December,"Monthly (full moon nights, Nov-Feb)",obscure,no,db-description,Guided moonlit walks on the white salt desert. The Great Rann glows white under moonlight — surreal experience.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Full Moon Rann Walk festival as celebrated in Rann of Kutch, Gujarat. Celebration: Guided moonlit walks on the white salt desert. The Great Rann glows white under moonlight — surreal experience.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/rann-of-kutch.jpg,https://www.nakshiq.com/en/festivals/full-moon-rann-walk
6a6c2ff8-aeee-4e17-a27f-8ad9090c5592,champaner-heritage-festival,Champaner Heritage Festival,Champaner-Pavagadh,gujarat,2,February,February,obscure,no,db-description,"Cultural celebration at the UNESCO site. Classical music, heritage walks, archaeological exhibitions.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Champaner Heritage Festival as celebrated in Champaner-Pavagadh, Gujarat. Celebration: Cultural celebration at the UNESCO site. Classical music, heritage walks, archaeological exhibitions.. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/champaner-pavagadh.jpg,https://www.nakshiq.com/en/festivals/champaner-heritage-festival
2e83fb1c-f5b9-47b8-bc90-4b6849dc4542,ekta-diwas-unity-day,Ekta Diwas (Unity Day),Statue of Unity,gujarat,10,October,October 31,obscure,no,db-description,"Sardar Patel birthday celebrated at the world's tallest statue (182m). Light shows, cultural programs.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ekta Diwas (Unity Day) festival as celebrated in Statue of Unity, Gujarat. Celebration: Sardar Patel birthday celebrated at the world's tallest statue (182m). Light shows, cultural programs.. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/statue-of-unity.jpg,https://www.nakshiq.com/en/festivals/ekta-diwas-unity-day
69981ec3-be83-45d5-86f3-702f824e454c,buddha-purnima-bodh-gaya,Buddha Purnima,Bodh Gaya,bihar,5,May,May (Vaishakha Purnima),obscure,no,db-description,"The holiest day in Buddhism — celebrating Buddha birth, enlightenment, and death. Thousands gather at Mahabodhi Temple.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Buddha Purnima as celebrated in Bodh Gaya, Bihar. Celebration: The holiest day in Buddhism — celebrating Buddha birth, enlightenment, and death. Thousands gather at Mahabodhi Temple.. bright summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/bodh-gaya.jpg,https://www.nakshiq.com/en/festivals/buddha-purnima-bodh-gaya
05e99e0b-9563-49c8-b1b2-1360851f90e4,meditation-retreat-season,Meditation Retreat Season,Bodh Gaya,bihar,12,December,October-March,obscure,no,db-description,"International meditation retreats at monasteries around Mahabodhi Temple. Zen, Vipassana, Tibetan traditions all represented.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Meditation Retreat Season festival as celebrated in Bodh Gaya, Bihar. Celebration: International meditation retreats at monasteries around Mahabodhi Temple. Zen, Vipassana, Tibetan traditions all represented.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/bodh-gaya.jpg,https://www.nakshiq.com/en/festivals/meditation-retreat-season
dc6444ce-6cf8-4fc1-9a9b-917ecade8a7a,chhath-puja,Chhath Puja,Patna,bihar,11,November,November (Kartik Shukla),chhath,no,db-description,Bihar biggest festival — 4-day sun worship on Ganga ghats. Standing in water at dawn offering arghya to rising sun. Massive and ancient.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Chhath Puja as celebrated in Patna, Bihar. Celebration: Bihar biggest festival — 4-day sun worship on Ganga ghats. Standing in water at dawn offering arghya to rising sun. Massive and ancient.. Key visuals: devotees standing waist-deep in the river at sunrise offering to the sun, bamboo soop baskets of fruit, earthen lamps on the ghats. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/patna.jpg,https://www.nakshiq.com/en/festivals/chhath-puja
f5c864c4-1567-4b2a-8942-22e82872063e,rajgir-dance-festival,Rajgir Dance Festival,Rajgir,bihar,10,October,October (3 days),obscure,no,db-description,Classical dance festival at Rajgir's natural amphitheater surrounded by 5 hills. Performers from across India.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Rajgir Dance Festival as celebrated in Rajgir, Bihar. Celebration: Classical dance festival at Rajgir's natural amphitheater surrounded by 5 hills. Performers from across India.. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/rajgir.jpg,https://www.nakshiq.com/en/festivals/rajgir-dance-festival
8aaa2aa6-f36c-454b-bde0-973d2973c7e4,shravani-mela,Shravani Mela,Deoghar,jharkhand,7,July,July/August (Shravan),obscure,no,db-description,One of India largest Shiva pilgrimages. Millions of Kanwariyas carry Ganga water from Sultanganj to Deoghar Baidyanath.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Shravani Mela as celebrated in Deoghar, Jharkhand. Celebration: One of India largest Shiva pilgrimages. Millions of Kanwariyas carry Ganga water from Sultanganj to Deoghar Baidyanath.. monsoon light, wet sheen; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/deoghar.jpg,https://www.nakshiq.com/en/festivals/shravani-mela
894d3f49-4690-4130-946c-245c98bd19d6,chhath-puja-at-netarhat,Chhath Puja at Netarhat,Netarhat,jharkhand,11,November,November,chhath,no,db-description,Tribal Chhath celebrations at Jharkhand hill station. Combines Bihar tradition with Jharkhand tribal elements.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Chhath Puja at Netarhat as celebrated in Netarhat, Jharkhand. Celebration: Tribal Chhath celebrations at Jharkhand hill station. Combines Bihar tradition with Jharkhand tribal elements.. Key visuals: devotees standing waist-deep in the river at sunrise offering to the sun, bamboo soop baskets of fruit, earthen lamps on the ghats. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/netarhat.jpg,https://www.nakshiq.com/en/festivals/chhath-puja-at-netarhat
a01e8613-495c-4f57-90a1-2aa81325c015,bastar-dussehra,Bastar Dussehra,Jagdalpur,chhattisgarh,10,October,October (75 days!),dussehra-tribal-bastar,no,db-description,India longest Dussehra — 75 days of tribal celebrations. Danteshwari Devi pulled in chariot by tribal communities.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Bastar Dussehra as celebrated in Jagdalpur, Chhattisgarh. Celebration: India longest Dussehra — 75 days of tribal celebrations. Danteshwari Devi pulled in chariot by tribal communities.. Key visuals: tribal communities hauling a great wooden chariot of Danteshwari Devi, drums, tribal attire, forest-town streets. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/jagdalpur.jpg,https://www.nakshiq.com/en/festivals/bastar-dussehra
049bfcaa-f54c-4527-a4e9-7553c269a106,bastar-tribal-haat,Bastar Tribal Haat,Jagdalpur,chhattisgarh,1,January,"Weekly (every week, year-round)",obscure,no,db-description,"Weekly tribal markets where Gond, Muria, and Maria tribals trade forest produce, handicrafts, iron tools.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Bastar Tribal Haat festival as celebrated in Jagdalpur, Chhattisgarh. Celebration: Weekly tribal markets where Gond, Muria, and Maria tribals trade forest produce, handicrafts, iron tools.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/jagdalpur.jpg,https://www.nakshiq.com/en/festivals/bastar-tribal-haat
e20210de-5223-4f41-addc-0b7b3293a02b,kharchi-puja,Kharchi Puja,Agartala,tripura,7,July,July (7 days),obscure,no,db-description,Tripura biggest festival — 7-day worship of 14 deities. Royal temple rituals. Tribal and Hindu traditions merge.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kharchi Puja as celebrated in Agartala, Tripura. Celebration: Tripura biggest festival — 7-day worship of 14 deities. Royal temple rituals. Tribal and Hindu traditions merge.. monsoon light, wet sheen; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/agartala.jpg,https://www.nakshiq.com/en/festivals/kharchi-puja
1de184e6-27d6-4d3a-b9ee-8d72875a63e0,island-tourism-festival,Island Tourism Festival,Port Blair (Sri Vijaya Puram),andaman nicobar,1,January,January 6-16,obscure,no,db-description,"10-day celebration featuring cultural performances from all island communities, water sports competitions, food stalls, and craft exhibitions at Netaji Stadium.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Island Tourism Festival as celebrated in Port Blair (Sri Vijaya Puram), Andaman Nicobar. Celebration: 10-day celebration featuring cultural performances from all island communities, water sports competitions, food stalls, and craft exhibitions at Netaji Stadium.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/port-blair.jpg,https://www.nakshiq.com/en/festivals/island-tourism-festival
dd5fa87b-93fe-4c6d-8b70-b21ab097c3c1,subhash-mela,Subhash Mela,Port Blair (Sri Vijaya Puram),andaman nicobar,1,January,January 23,obscure,no,db-description,"Commemorating Netaji Subhas Chandra Bose. Flag hoisting at Cellular Jail, patriotic events, cultural programs.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Subhash Mela as celebrated in Port Blair (Sri Vijaya Puram), Andaman Nicobar. Celebration: Commemorating Netaji Subhas Chandra Bose. Flag hoisting at Cellular Jail, patriotic events, cultural programs.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/port-blair.jpg,https://www.nakshiq.com/en/festivals/subhash-mela
dee21997-0f54-40cf-9246-a5c3eef43aa7,beach-festival,Beach Festival,Havelock Island (Swaraj Dweep),andaman nicobar,2,February,February (dates vary),obscure,no,db-description,"Water sports competitions, beach volleyball, sandcastle building, local seafood festival.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Beach Festival as celebrated in Havelock Island (Swaraj Dweep), Andaman Nicobar. Celebration: Water sports competitions, beach volleyball, sandcastle building, local seafood festival.. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/havelock-island.jpg,https://www.nakshiq.com/en/festivals/beach-festival
d4e256d2-25f4-4818-8fb3-92ebeba6d302,independence-day-at-cellular-jail,Independence Day at Cellular Jail,Port Blair (Sri Vijaya Puram),andaman nicobar,8,August,August 15,obscure,no,db-description,Flag hoisting at the historic Cellular Jail. Special light and sound show.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Independence Day at Cellular Jail festival as celebrated in Port Blair (Sri Vijaya Puram), Andaman Nicobar. Celebration: Flag hoisting at the historic Cellular Jail. Special light and sound show.. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/port-blair.jpg,https://www.nakshiq.com/en/festivals/independence-day-at-cellular-jail
